FID,Field1,red,green,blue,nir,ndvi,X,Y,Observed,GlobalID,CreationDate,Creator,EditDate,Editor,x2,y2
117,117,155,151,152,58,-0.455399061,277714.5,4314224.5,Urban,4d1baa87-d75b-4a70-89f1-228f5adf513c,8/12/2020 2:05,philip.roberts_FSA,9/22/2020 17:53,kennyyerardi_USDA_APHIS,-77.56502503,38.94881342
118,118,228,222,210,196,-0.075471698,273057.5,4316813.5,Barren,e1bf8bd4-1cb4-4cd3-b98e-1f78c9c87cc8,8/12/2020 2:05,philip.roberts_FSA,10/30/2020 20:09,kennyyerardi_USDA_APHIS,-77.61957046,38.97092659
119,119,188,191,184,124,-0.205128205,272783.5,4316107.5,Urban,bf0283bf-79f0-41e7-8267-9e85f7b11990,8/12/2020 2:05,philip.roberts_FSA,9/22/2020 17:53,kennyyerardi_USDA_APHIS,-77.62249561,38.9645002
120,120,140,166,129,214,0.209039548,273419.5,4317493.5,Crop,8e16c317-54d7-41f3-9f2e-5abcfd650855,8/12/2020 2:05,philip.roberts_FSA,9/22/2020 17:55,kennyyerardi_USDA_APHIS,-77.61562131,38.97714163
121,121,142,160,134,215,0.204481793,278308.5,4314522.5,Grassland,9c1331fe-52c2-4892-a564-a0c7f697f8fe,8/12/2020 2:05,philip.roberts_FSA,9/22/2020 17:55,kennyyerardi_USDA_APHIS,-77.55827354,38.95164653
122,122,146,163,127,213,0.186629526,273454.5,4315946.5,Grassland,ff7e4351-fa50-46fd-a0bf-b73ca4445227,8/12/2020 2:05,philip.roberts_FSA,9/22/2020 17:56,kennyyerardi_USDA_APHIS,-77.61470526,38.96322459
123,123,91,110,90,99,0.042105263,276793.5,4314245.5,Grassland,a8b5b2f9-cf18-4ad5-b7e7-6fa2a65aaf65,8/12/2020 2:05,philip.roberts_FSA,9/22/2020 17:56,kennyyerardi_USDA_APHIS,-77.5756496,38.94876849
124,124,99,115,104,198,0.333333333,276072.5,4313782.5,Forest,9217cdd9-ddc7-48fb-8b7f-958df6358ab0,8/12/2020 2:05,philip.roberts_FSA,9/22/2020 17:56,kennyyerardi_USDA_APHIS,-77.58381016,38.94441661
125,125,187,190,171,195,0.020942408,273532.5,4318549.5,Grassland,ac4cfc41-8b92-4fb5-bb2e-15006ed836f3,8/12/2020 2:05,philip.roberts_FSA,9/22/2020 17:56,kennyyerardi_USDA_APHIS,-77.61466798,38.98667695
126,126,132,162,112,215,0.239193084,272978.5,4315802.5,Grassland,43ff18af-404a-4b63-8004-4c7bcf3e6454,8/12/2020 2:05,philip.roberts_FSA,9/22/2020 17:56,kennyyerardi_USDA_APHIS,-77.62014595,38.96180513
127,127,116,142,113,219,0.307462687,275452.5,4313125.5,Forest,e9f09ce4-43c5-46f2-a994-1208daa8d3fa,8/12/2020 2:05,philip.roberts_FSA,9/22/2020 17:56,kennyyerardi_USDA_APHIS,-77.59074189,38.93834362
128,128,224,217,201,196,-0.066666667,274899.5,4318745.5,Urban,ebcb8339-5814-4ada-811c-6532acc836ac,8/12/2020 2:05,philip.roberts_FSA,9/22/2020 17:56,kennyyerardi_USDA_APHIS,-77.59896511,38.98879385
129,129,151,170,140,215,0.174863388,273715.5,4319208.5,Grassland,90f271f7-d76e-4903-bd70-e73cbf6762a2,8/12/2020 2:05,philip.roberts_FSA,9/22/2020 17:57,kennyyerardi_USDA_APHIS,-77.61277546,38.99265657
130,130,140,142,131,145,0.01754386,274869.5,4316049.5,Barren,e838476e-123f-442a-b6fb-15b13772d8ea,8/12/2020 2:05,philip.roberts_FSA,10/30/2020 20:10,kennyyerardi_USDA_APHIS,-77.59842345,38.96451646
131,131,168,177,150,212,0.115789474,273776.5,4312767.5,Grassland,deea1e6b-7a63-48b4-80ff-de87c6d77e2a,8/12/2020 2:05,philip.roberts_FSA,9/22/2020 17:57,kennyyerardi_USDA_APHIS,-77.60994208,38.93469021
132,132,141,163,125,193,0.155688623,274239.5,4313016.5,Grassland,a9f2439c-3c2d-4c27-a0a3-599d43310aab,8/12/2020 2:05,philip.roberts_FSA,9/22/2020 17:57,kennyyerardi_USDA_APHIS,-77.60468765,38.93705102
133,133,76,100,86,158,0.35042735,277089.5,4318840.5,Forest,24f161f2-3d05-4ef5-93f1-ff35575f70df,8/12/2020 2:05,philip.roberts_FSA,9/22/2020 17:58,kennyyerardi_USDA_APHIS,-77.57373472,38.99020936
134,134,85,105,96,128,0.201877934,276773.5,4319867.5,Forest,ac0d2e3c-43f2-4e99-b938-b7c4278cba25,8/12/2020 2:05,philip.roberts_FSA,9/22/2020 17:58,kennyyerardi_USDA_APHIS,-77.57771543,38.99937414
135,135,94,127,100,206,0.373333333,277837.5,4315601.5,Forest,e95233d3-cdc5-42ff-91c8-22b509dd6c5f,8/12/2020 2:05,philip.roberts_FSA,9/22/2020 17:58,kennyyerardi_USDA_APHIS,-77.56405396,38.96124088
136,136,147,165,125,216,0.190082645,276078.5,4313162.5,Grassland,081deb5b-f68b-485f-acef-6b9dedecf28f,8/12/2020 2:05,philip.roberts_FSA,9/22/2020 17:58,kennyyerardi_USDA_APHIS,-77.5835383,38.93883674
137,137,164,169,139,208,0.11827957,273333.5,4314209.5,Crop,aa4a5d81-c6c5-49fd-87f2-c085338e3973,8/12/2020 2:05,philip.roberts_FSA,9/22/2020 17:58,kennyyerardi_USDA_APHIS,-77.61552522,38.94755681
138,138,169,179,145,207,0.10106383,275667.5,4318033.5,Grassland,559317dd-84a2-4a56-846e-a4fa128a456d,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:47,kennyyerardi_USDA_APHIS,-77.58987269,38.98258142
139,139,159,173,137,211,0.140540541,275239.5,4318114.5,Grassland,2344e7d8-4935-4ba0-a082-3470cb6dbcb3,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:47,kennyyerardi_USDA_APHIS,-77.59483578,38.98320086
140,140,220,212,201,204,-0.037735849,276044.5,4315914.5,Crop,1b4b9ca8-3ddd-41b9-a25b-78178728c7ea,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:48,kennyyerardi_USDA_APHIS,-77.58483049,38.96360224
141,141,148,165,129,211,0.175487465,273033.5,4315921.5,Grassland,43ad6d3f-6104-4a4f-b761-e138e2e007db,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:48,kennyyerardi_USDA_APHIS,-77.61955126,38.96289061
142,142,78,105,90,201,0.440860215,273858.5,4314633.5,Forest,a00f4bd9-8453-48e2-8368-4a9a1f29fd65,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:48,kennyyerardi_USDA_APHIS,-77.6096131,38.95150924
143,143,163,180,146,219,0.146596859,276474.5,4314885.5,Grassland,6fd94772-2dc8-458a-b205-57592c6ff8f0,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:48,kennyyerardi_USDA_APHIS,-77.57953614,38.95444869
144,144,73,96,86,181,0.42519685,277960.5,4317084.5,Forest,1f663939-6090-47d7-83ee-00fee05fe0cf,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:48,kennyyerardi_USDA_APHIS,-77.5631171,38.97462257
145,145,147,168,127,215,0.187845304,272823.5,4316071.5,Grassland,88890b66-b718-4fec-bba5-a6ca77a17f0f,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:48,kennyyerardi_USDA_APHIS,-77.62202244,38.9641865
146,146,205,188,160,156,-0.135734072,272673.5,4318264.5,Crop,339391ff-53ee-491a-8988-3532c70a49fc,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:48,kennyyerardi_USDA_APHIS,-77.62448104,38.98388882
147,147,86,106,94,207,0.412969283,274531.5,4314349.5,Forest,7948dc0f-c613-4ceb-a89e-44f6a2482c01,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:49,kennyyerardi_USDA_APHIS,-77.60176081,38.94912597
148,148,82,114,91,215,0.447811448,275378.5,4319094.5,Forest,197a5ea6-b4c2-4ee9-9406-b11acebedf2b,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:49,kennyyerardi_USDA_APHIS,-77.5935547,38.9920586
149,149,162,177,154,215,0.140583554,273791.5,4313052.5,Shrub,c0b8a898-c313-4ee4-86fc-e80535e65bd3,8/12/2020 2:05,philip.roberts_FSA,10/30/2020 20:10,kennyyerardi_USDA_APHIS,-77.6098633,38.93725968
150,150,153,158,135,197,0.125714286,278163.5,4319987.5,Grassland,32803e64-ca53-43b6-b14f-e15141c90337,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:50,kennyyerardi_USDA_APHIS,-77.56171835,39.00080783
151,151,135,159,123,209,0.215116279,277900.5,4315893.5,Grassland,ded8cec6-8be8-493d-b3fa-8474e7ef2167,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:50,kennyyerardi_USDA_APHIS,-77.56342232,38.96388554
152,152,143,164,131,211,0.192090395,274399.5,4318875.5,Grassland,57c1b1ad-476f-4fba-b9d2-5499051756f1,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:50,kennyyerardi_USDA_APHIS,-77.60477538,38.98983542
153,153,67,90,82,64,-0.022900763,272685.5,4316139.5,Forest,bf38930a-d545-4972-8695-6fc7f488218e,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:50,kennyyerardi_USDA_APHIS,-77.62363624,38.96476284
154,154,108,136,111,220,0.341463415,276358.5,4317699.5,Forest,edbc0137-0475-437b-99fc-e7967dd395ba,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:50,kennyyerardi_USDA_APHIS,-77.58179353,38.97975142
155,155,134,149,128,215,0.232091691,277053.5,4314820.5,Grassland,d58c7e0c-5734-4e1a-8820-745452a0c184,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:50,kennyyerardi_USDA_APHIS,-77.57283946,38.95401098
156,156,106,141,101,220,0.349693252,276219.5,4319239.5,Forest,c391341e-276f-45e8-8b58-40d1c1e16cd0,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:50,kennyyerardi_USDA_APHIS,-77.58390096,38.9935793
157,157,83,111,96,186,0.382899628,273839.5,4313252.5,Forest,598861e3-8e95-4a54-b830-b39c982d53e5,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:50,kennyyerardi_USDA_APHIS,-77.60937606,38.93907247
158,158,171,183,163,207,0.095238095,273353.5,4319514.5,Grassland,a4a34689-c1f2-4bd7-9d16-39e522cc8208,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:51,kennyyerardi_USDA_APHIS,-77.61705272,38.99531752
160,160,135,168,115,227,0.254143646,272455.5,4318549.5,Shrub,f363baab-75a2-4c2c-9bbf-42ce46d0223d,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:51,kennyyerardi_USDA_APHIS,-77.62709026,38.98639774
161,161,64,79,84,68,0.03030303,273816.5,4317292.5,Forest,5af16296-0514-41a4-b5a1-0793cf8db267,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:51,kennyyerardi_USDA_APHIS,-77.61097634,38.97543483
162,162,87,103,90,134,0.212669683,277233.5,4315935.5,Forest,1d57b152-83d2-407e-84a6-24f658d0c84d,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:51,kennyyerardi_USDA_APHIS,-77.57112714,38.96409434
163,163,152,163,131,213,0.167123288,272792.5,4319757.5,Grassland,521b6014-084d-44e2-93e1-87de2244bd66,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:52,kennyyerardi_USDA_APHIS,-77.623605,38.99735955
164,164,133,157,121,213,0.231213873,274856.5,4317282.5,Grassland,751bf89a-0c1d-445f-b057-608dff676243,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:52,kennyyerardi_USDA_APHIS,-77.59897923,38.97561273
165,165,144,179,139,224,0.217391304,273289.5,4319939.5,Grassland,484c934e-6c33-495b-96ea-e4cff8c8e93c,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:52,kennyyerardi_USDA_APHIS,-77.61793206,38.99912677
166,166,159,171,131,210,0.138211382,275779.5,4318842.5,Grassland,8b359c57-1a24-4164-ab84-bf1f14a180d3,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:52,kennyyerardi_USDA_APHIS,-77.58884633,38.98989286
167,167,77,106,78,111,0.180851064,273334.5,4316699.5,Shrub,e04bb062-f9f3-4975-b399-1c4e61fe7778,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:52,kennyyerardi_USDA_APHIS,-77.61633841,38.96997207
168,168,133,156,110,211,0.226744186,273812.5,4318875.5,Grassland,3926f631-759a-4ecb-9aae-013e48384193,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:53,kennyyerardi_USDA_APHIS,-77.6115463,38.98968397
169,169,155,166,134,205,0.138888889,275906.5,4316082.5,Grassland,afcf3fe2-f194-4b46-a3e5-19e77acdb7bf,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:53,kennyyerardi_USDA_APHIS,-77.58647676,38.96507933
170,170,183,177,165,152,-0.092537313,273890.5,4315793.5,Crop,0770fb45-36ca-484e-a107-8dbf76a9a5c8,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:53,kennyyerardi_USDA_APHIS,-77.60962742,38.96195988
171,171,84,94,93,85,0.00591716,277913.5,4315544.5,Grassland,85eec524-636a-427b-a21b-f7170749b67e,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:54,kennyyerardi_USDA_APHIS,-77.56315914,38.96074701
172,172,121,143,131,215,0.279761905,274467.5,4316887.5,Forest,7fc76035-a69d-4354-b7cb-89d5b49ac781,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:54,kennyyerardi_USDA_APHIS,-77.60333512,38.97195684
173,173,173,187,154,207,0.089473684,276876.5,4317390.5,Grassland,dee0d400-7ad7-4385-9a73-f9247adf4dea,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:54,kennyyerardi_USDA_APHIS,-77.57571836,38.97710183
174,174,100,124,108,217,0.369085174,274982.5,4319447.5,Forest,4a346607-07c0-4441-8ec9-624636557eef,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:54,kennyyerardi_USDA_APHIS,-77.59823894,38.99513464
175,175,98,126,103,211,0.365695793,277109.5,4318649.5,Forest,b884cb61-f4c3-4655-b0b8-8dda9f9885d5,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:54,kennyyerardi_USDA_APHIS,-77.57344171,38.98849502
176,176,92,117,95,164,0.28125,274815.5,4315450.5,Forest,414ed449-9998-41c1-afbe-04da3385813b,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:54,kennyyerardi_USDA_APHIS,-77.59884898,38.95911031
177,177,163,174,144,209,0.123655914,273309.5,4317403.5,Crop,65342473-c38c-4f3c-b50a-7877c96ed9f9,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:54,kennyyerardi_USDA_APHIS,-77.61686007,38.97630299
178,178,71,92,75,98,0.159763314,274349.5,4313174.5,Grassland,9f3d4cc0-203d-4ac8-9b6f-507307c0d32a,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:54,kennyyerardi_USDA_APHIS,-77.6034718,38.93850166
179,179,140,169,121,221,0.224376731,274250.5,4314900.5,Grassland,181484ca-66a0-4a5b-a984-422cf9c52424,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:55,kennyyerardi_USDA_APHIS,-77.60518194,38.95401382
181,181,121,142,109,205,0.257668712,277789.5,4318853.5,Crop,49a74dde-4382-4b9c-b9b8-60c31da56fbd,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:55,kennyyerardi_USDA_APHIS,-77.56566429,38.99050434
182,182,77,105,80,124,0.233830846,273595.5,4316344.5,Shrub,d594de18-0d7a-461d-a4b4-e563a9f55e6c,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:55,kennyyerardi_USDA_APHIS,-77.61321118,38.96684384
183,183,195,195,203,82,-0.407942238,277618.5,4314097.5,Urban,8c1a144b-3bb3-4c60-a971-29bc8f6804e6,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:55,kennyyerardi_USDA_APHIS,-77.56609052,38.94764577
184,184,124,157,114,236,0.311111111,275930.5,4319245.5,Forest,f38899c1-fc72-4ca1-9c67-ceb393542f19,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:55,kennyyerardi_USDA_APHIS,-77.58723672,38.99355938
185,185,129,149,112,212,0.24340176,274655.5,4312714.5,Grassland,0619e8dd-264c-45bd-b3bd-c2655c3ed604,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:55,kennyyerardi_USDA_APHIS,-77.59979337,38.93443934
186,186,90,114,98,185,0.345454545,275048.5,4312868.5,Forest,71dba31b-d17b-46ef-ae85-b76d2aa66f0b,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:55,kennyyerardi_USDA_APHIS,-77.59531425,38.93592654
187,187,98,122,100,203,0.348837209,276776.5,4313553.5,Forest,93ef706a-a77f-4663-a626-70e1d03444cb,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:55,kennyyerardi_USDA_APHIS,-77.57562001,38.94253456
188,188,63,83,74,120,0.31147541,276678.5,4319775.5,Forest,dd58e7a0-dbba-4772-b9c9-3945ab2bc071,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:55,kennyyerardi_USDA_APHIS,-77.57878133,38.9985217
189,189,251,238,221,204,-0.103296703,272518.5,4320302.5,Barren,4d299b45-f8a1-469b-b5ff-fb7ebf45b968,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:56,kennyyerardi_USDA_APHIS,-77.62694736,39.0021944
190,190,92,122,96,209,0.388704319,273555.5,4317888.5,Forest,49ca5510-7935-4542-871d-1798706592d1,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:56,kennyyerardi_USDA_APHIS,-77.6141837,38.98073259
191,191,215,209,197,190,-0.061728395,275999.5,4313274.5,Barren,fe2731ad-cc59-48b6-a08c-ce075eb47048,8/12/2020 2:05,philip.roberts_FSA,10/30/2020 20:10,kennyyerardi_USDA_APHIS,-77.58448554,38.93982482
192,192,132,148,109,199,0.202416918,277426.5,4319288.5,Grassland,4b3d729b-bc34-4daf-8e67-b57f62732f74,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 15:59,kennyyerardi_USDA_APHIS,-77.56999331,38.99432812
193,193,88,119,88,205,0.399317406,277332.5,4315245.5,Forest,f32a3057-7bb1-4711-85ad-cf89cbc1fce9,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:00,kennyyerardi_USDA_APHIS,-77.56976104,38.95790789
194,194,100,134,109,229,0.392097264,275216.5,4320064.5,Forest,d26b2423-e27a-4a47-9b5a-ec6d4f02fb30,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:00,kennyyerardi_USDA_APHIS,-77.59574263,39.00074906
195,195,102,132,106,230,0.385542169,276812.5,4320340.5,Forest,e0986baf-8849-4218-8037-11bfa97908c7,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:00,kennyyerardi_USDA_APHIS,-77.57742009,39.00364213
196,196,184,188,171,205,0.053984576,276269.5,4316656.5,Grassland,11016eab-a518-48b2-9de0-c42bc934f50b,8/12/2020 2:05,philip.roberts_FSA,10/30/2020 20:11,kennyyerardi_USDA_APHIS,-77.58247874,38.97033937
197,197,92,147,107,238,0.442424242,273102.5,4319968.5,Crop,788c37c3-bf8a-4242-81c2-b46a4ea39ada,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:01,kennyyerardi_USDA_APHIS,-77.62009896,38.99933937
198,198,100,134,101,211,0.356913183,272833.5,4318374.5,Crop,0dceb6f8-98ad-468b-86fe-2c9f1aaa472f,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:01,kennyyerardi_USDA_APHIS,-77.62267221,38.98492055
199,199,162,167,137,188,0.074285714,276810.5,4314955.5,Grassland,19f8569f-623d-457f-b973-06c3815a581b,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:01,kennyyerardi_USDA_APHIS,-77.5756851,38.95516446
200,200,93,110,102,176,0.308550186,274771.5,4315096.5,Forest,53f0ba86-fc23-4bdb-abfe-4b1491e70898,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:01,kennyyerardi_USDA_APHIS,-77.5992398,38.95591225
201,201,102,112,103,102,0,282982.5,4309737.5,Grassland,759ede92-63a9-4165-bc32-dcb17724d447,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:01,kennyyerardi_USDA_APHIS,-77.50286973,38.90973741
202,202,120,142,119,202,0.254658385,278099.5,4313087.5,Forest,83148701-d230-4287-8d72-2a9b0b6ca792,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:02,kennyyerardi_USDA_APHIS,-77.56021812,38.93867518
203,203,198,207,204,184,-0.036649215,281393.5,4312625.5,Urban,fc0d4d4c-d383-41a8-9130-d7902a795d13,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:02,kennyyerardi_USDA_APHIS,-77.52210015,38.93534311
204,204,157,163,137,203,0.127777778,279506.5,4307875.5,Grassland,61427251-488d-49b1-9666-91338f0bf3b3,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:02,kennyyerardi_USDA_APHIS,-77.54232384,38.8921085
205,205,125,139,124,194,0.21630094,281549.5,4309995.5,Grassland,61250d20-86ce-4416-b4c0-7ea0652f3d02,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:02,kennyyerardi_USDA_APHIS,-77.51946389,38.91170476
206,206,118,144,119,196,0.248407643,280912.5,4309536.5,Shrub,fa35eea8-1441-4525-aacc-42aa13c83e99,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:02,kennyyerardi_USDA_APHIS,-77.52665739,38.90741379
207,207,94,129,97,190,0.338028169,282330.5,4312770.5,Forest,b25bdc33-3f54-4c2e-90ea-10080021ef2f,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:02,kennyyerardi_USDA_APHIS,-77.51134559,38.93688152
208,208,205,205,193,187,-0.045918367,283161.5,4310811.5,Barren,daa21572-a470-42d2-ab3f-b7ef472baad9,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:03,kennyyerardi_USDA_APHIS,-77.50114672,38.91945074
209,209,194,188,190,112,-0.267973856,277734.5,4312712.5,Urban,0130e66f-89eb-4706-ae59-350e2f5e6352,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:03,kennyyerardi_USDA_APHIS,-77.56430378,38.93520686
210,210,149,163,137,207,0.162921348,281610.5,4309564.5,Grassland,fd493e8e-4bea-4946-9827-f9980c2780be,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:03,kennyyerardi_USDA_APHIS,-77.51862378,38.90783974
211,211,108,113,107,33,-0.531914894,279828.5,4312869.5,Water,bea73788-c7df-4fd1-bb87-c88efa019a63,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:03,kennyyerardi_USDA_APHIS,-77.54021775,38.93714834
212,212,88,115,98,194,0.375886525,279871.5,4308668.5,Forest,cbacb4e9-080f-4743-aa26-ef93e49c6d8a,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:03,kennyyerardi_USDA_APHIS,-77.53837347,38.89933914
213,213,182,182,170,184,0.005464481,281170.5,4312273.5,Barren,af4be784-9224-4b89-b9f8-259de51e5bbc,8/12/2020 2:05,philip.roberts_FSA,10/30/2020 20:11,kennyyerardi_USDA_APHIS,-77.52455819,38.93211856
214,214,90,119,101,183,0.340659341,279666.5,4310241.5,Forest,c1b5c0ac-efbe-4f55-a2c8-920db3a29633,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:04,kennyyerardi_USDA_APHIS,-77.54124037,38.91344886
215,215,84,101,95,113,0.147208122,281027.5,4308475.5,Forest,71ac60c4-b8dd-4400-9f3e-7e06853d2237,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:09,kennyyerardi_USDA_APHIS,-77.52499378,38.89789057
216,216,98,128,100,171,0.271375465,282090.5,4306770.5,Forest,4966c036-b257-435e-a060-32a1e5ae1853,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:05,kennyyerardi_USDA_APHIS,-77.51220614,38.88280507
217,217,107,136,114,203,0.309677419,279729.5,4311130.5,Forest,520cac55-694b-4bdc-a95d-f0b5fd6d41cf,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:05,kennyyerardi_USDA_APHIS,-77.54079998,38.92146799
218,218,106,113,121,54,-0.325,282373.5,4309728.5,Urban,3f38b3dd-5bce-4c3e-aebc-4ee20fc9e1b8,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:05,kennyyerardi_USDA_APHIS,-77.50988422,38.90950565
219,219,94,122,110,185,0.326164875,280656.5,4308965.5,Forest,9b0bdafc-cb9f-41fb-8069-ee49d83caf4d,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:05,kennyyerardi_USDA_APHIS,-77.52942453,38.90220933
220,220,163,166,145,196,0.091922006,278812.5,4312813.5,Grassland,bcab7fff-62b2-40f7-8a71-a87dfe17bf7f,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:05,kennyyerardi_USDA_APHIS,-77.5519109,38.93638859
221,221,87,120,101,178,0.343396226,278967.5,4309331.5,Forest,5e951f2a-86f4-492f-a550-375092be4b30,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:05,kennyyerardi_USDA_APHIS,-77.54900174,38.90508082
222,222,161,161,173,47,-0.548076923,278636.5,4312710.5,Urban,ba1c7faf-3a2d-458b-8f1d-5aeddc9b6571,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:05,kennyyerardi_USDA_APHIS,-77.55390631,38.93541694
223,223,149,157,133,193,0.128654971,279180.5,4307428.5,Grassland,660c52f1-a4d3-408e-84ef-ddcf81d4276c,8/12/2020 2:05,philip.roberts_FSA,10/30/2020 20:12,kennyyerardi_USDA_APHIS,-77.54593546,38.88800246
224,224,113,132,102,202,0.282539683,280607.5,4306133.5,Shrub,8778514f-93f3-49f5-8d6b-721af7b2b6f7,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:06,kennyyerardi_USDA_APHIS,-77.52908427,38.87670137
225,225,172,168,157,182,0.028248588,279110.5,4309827.5,Grassland,ba26dc99-2b2a-499d-8b1e-629f776f3961,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:07,kennyyerardi_USDA_APHIS,-77.54751384,38.90958208
226,226,95,115,106,113,0.086538462,281887.5,4311526.5,Forest,0d196a1e-0475-45ac-a9af-5820bed2ee4e,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:07,kennyyerardi_USDA_APHIS,-77.51605612,38.92557205
227,227,77,106,88,211,0.465277778,283165.5,4306223.5,Forest,7c40e6fe-bf9b-4efc-92d0-95ce9440f2bc,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:07,kennyyerardi_USDA_APHIS,-77.49965119,38.87814635
228,228,144,151,135,174,0.094339623,281700.5,4312656.5,Grassland,be9af1e3-7b3c-4015-bc62-56309189dbe0,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:07,kennyyerardi_USDA_APHIS,-77.5185713,38.93569865
229,229,153,166,148,198,0.128205128,280250.5,4310503.5,Grassland,07fca477-a416-40f4-bd71-5701939755d0,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:07,kennyyerardi_USDA_APHIS,-77.53459484,38.91595393
230,230,74,93,91,139,0.305164319,282742.5,4312236.5,Forest,7de2a736-0510-47e4-b8e5-909b2059a5d4,8/12/2020 2:05,philip.roberts_FSA,9/23/2020 16:07,kennyyerardi_USDA_APHIS,-77.50642709,38.93217616
