lid5m_slop,lid5m_cu,sagawi25m
0.962487,0.0098482,6.4651999
0.279326,-0.0094254,6.4308
0.50054,-0.0029627,6.1023998
0.499093,-0.0020454,5.7519999
0.957397,-0.0134746,5.9977002
1.07117,-0.0162308,6.5049
0.575992,-0.0147987,7.1362
0.741549,-0.0005348,6.9998999
1.0484999,0.0002294,6.2017002
1.29152,-0.0107227,6.256
1.43464,-0.0020655,6.1547999
1.52279,0.0030973,5.6721001
1.5248899,0.0016347,5.6422
1.45828,-0.0036187,5.8509002
1.40176,-0.007152,6.0801001
1.36691,-0.0075521,6.3755002
1.3659199,-0.0030148,6.7143002
1.38885,0.0025346,6.4284
1.45815,0.0028028,6.3899002
1.5365,-0.001228,6.5344
1.57449,-0.0023481,6.5079002
1.61289,0.0012052,6.1704001
1.70964,-0.0005666,6.3120999
1.76524,-0.0009014,6.5263
1.76401,0.0027173,6.3755002
1.76607,0.0020279,6.1939998
1.74187,-0.00042,6.1581001
1.69547,-0.0011507,6.5093002
1.6572,-0.0006665,6.6416001
1.64932,-0.0041827,6.8536
1.676,-0.0059321,6.8583999
1.74907,-0.0017294,6.289
1.7875,-0.0006266,6.6676998
1.75703,-0.0033573,6.9559999
1.68506,-0.0047414,6.9217
1.641,-0.0003893,6.8515
1.61086,0.0011987,7.0008998
1.58564,-0.0007601,7.0851002
1.53242,-0.0005452,6.9534001
1.47315,0.000648,6.8551998
1.43196,0.00076,6.7662001
1.41452,0.0001133,6.7598
1.39546,0.001736,6.6486001
1.37279,0.0016642,6.4944
1.26115,-0.0026267,6.3692999
0.986498,-0.0076854,6.4974999
0.827844,-0.0069853,7.3074999
0.753735,-0.0021772,6.9619999
0.605347,0.0000239,6.7434001
0.485777,-0.0011214,7.3059001
0.506867,-0.0051269,7.4829001
0.668447,-0.0097321,8.0415001
0.819565,-0.010456,8.2896996
0.88117,-0.0062454,7.2870002
0.77696,0.0004027,6.4677
0.576684,0.0039026,7.1002002
0.711749,-0.0026013,7.7909002
0.518917,-0.0136638,8.5157003
0.5399,-0.0169229,8.6317997
1.07967,-0.0101385,7.2624998
1.00866,-0.0002041,5.8415999
0.946026,0.0063371,5.7572999
0.963147,0.0106105,5.6216002
0.852818,0.0119481,5.5696998
0.922552,0.002352,5.6763
0.847506,0.0030827,6.0331998
0.84709,-0.0064254,5.3709998
0.821359,-0.0014495,5.5288
1.12459,-0.0211467,5.7272
1.36422,-0.0289186,6.2934999
1.3796099,-0.0279187,6.2557998
1.21301,-0.0298001,6.2918
1.02621,-0.0297679,6.368
0.866589,-0.0272054,5.8983002
0.723896,-0.0238199,6.2589002
0.618277,-0.0204839,6.4289999
0.281473,-0.0175041,7.3906002
0.667224,-0.0059027,7.0429001
0.970579,-0.0013774,6.0451999
1.11845,-0.008516,6.0036001
1.23475,0.0013573,6.2448001
1.36335,0.0017213,6.0158
1.51737,0.0072267,5.5874
1.65809,0.0042054,5.6237998
1.63686,-0.0029119,5.8280001
1.5218,-0.0073559,6.0102
1.42168,-0.0083921,6.2807999
1.38213,-0.0041201,6.7119002
1.38454,0.0015588,6.4250998
1.42235,0.0022559,6.3934999
1.47923,-0.0008746,6.5163002
1.53641,-0.0014893,6.4394002
1.61473,0.0020867,6.132
1.70322,0.0015946,6.2898002
1.72054,0.0017799,6.5246
1.67731,0.0043159,6.4014001
1.67456,0.00286,6.1577001
1.68217,-0.0003147,6.1419001
1.68399,-0.001672,6.5426002
1.69042,-0.0013068,6.6434002
1.6817,-0.0051134,6.8434
1.68598,-0.0062521,6.8175998
1.73607,-0.000172,6.2491002
1.73532,0.0017466,6.6747999
1.74417,-0.0008332,6.9775
1.7565,-0.0023213,6.8543
1.71148,0.0010867,6.8564
1.67046,0.0016266,7.0517001
1.65907,-0.0012452,7.0823002
1.61771,-0.0022132,6.9391999
1.53399,-0.0024012,6.8551998
1.45285,-0.003064,6.7526999
1.41934,-0.0030454,6.7343998
1.41982,0.0006253,6.6599002
1.39754,0.0029532,6.5142999
1.28898,-0.0007333,6.3509002
1.0069,-0.0084586,6.3822999
0.790133,-0.0093746,7.0955
0.766893,-0.0040027,7.1086001
0.752208,-0.0015308,6.5282001
0.758446,-0.003596,6.6416001
0.759517,-0.0062013,6.9955001
0.776404,-0.0064241,7.7851
0.831214,-0.0068199,8.3948002
0.850488,-0.0053254,7.6244001
0.81887,-0.0006067,6.7658
0.74452,0.0038239,6.5205002
0.864772,-0.0009587,6.9445
1.07133,-0.0135414,7.7089
0.68415,-0.0225399,8.4654999
1.10019,-0.0175733,7.9319
1.05997,-0.0061987,6.9570999
0.996213,0.0018667,6.2164001
1.07427,0.0099425,5.5581002
0.951837,0.0162267,5.5033998
0.7893,0.0106452,5.5794001
0.682717,0.0084199,6.1768999
0.886971,-0.006572,4.9347
1.0611,0.0173855,5.4194002
1.3013,-0.0011678,5.8857002
1.61989,-0.0079125,6.3425999
1.8369401,-0.0106799,5.6771002
1.83629,-0.0143161,5.2883
1.70779,-0.018083,5.3829002
1.56513,-0.0338681,5.4798999
1.3585401,-0.0237039,5.6564002
1.16421,-0.0210494,5.9087
1.02626,-0.0283987,6.8917999
0.912752,-0.0278133,7.7196999
0.859513,-0.0265466,7.8583002
0.863399,-0.0239373,7.9763999
0.828389,-0.0214974,8.1286001
0.766618,-0.0229466,8.4168997
0.440456,-0.0205692,8.5033998
0.629951,-0.0113428,7.5514998
1.00968,-0.0098679,6.6788998
1.1230201,-0.011892,5.8878002
1.11606,0.0056908,6.0201001
1.15903,0.0026201,6.2361999
1.26943,0.0033747,5.9218001
1.41425,0.0106627,5.5321002
1.61975,0.0078254,5.6222
1.71391,0.0003293,5.8179998
1.6561,-0.0046147,5.9330001
1.51455,-0.00774,6.1903
1.4175299,-0.005468,6.7083998
1.4010201,-0.0004574,6.4112
1.4410501,0.0007999,6.3937998
1.49582,-0.0014934,6.4889998
1.54013,-0.0016971,6.3766999
1.57907,0.0020693,6.1030002
1.60928,0.0025055,6.2779002
1.61774,0.0024744,6.5481
1.62617,0.0034627,6.4101
1.6728801,0.0014922,6.0955
1.7184401,-0.0019361,6.1279001
1.76221,-0.003284,6.5678
1.82283,-0.0022465,6.6384001
1.82607,-0.0065388,6.829
1.79615,-0.0080453,6.7750001
1.79907,-0.0010147,6.2117
1.75175,0.0013307,6.6757998
1.7336299,-0.0006439,6.9959998
1.7429301,-0.0012934,6.7996998
1.69426,0.001852,6.8515
1.66774,0.0024868,7.1011
1.68901,0.0000172,7.0773001
1.70467,-0.00142,6.9310999
1.694,-0.0024387,6.8516998
1.64695,-0.0037268,6.7231998
1.57412,-0.0041826,6.7017002
1.50657,-0.0012293,6.6896
1.4804,0.0016492,6.5686002
1.48729,-0.00136,6.3449001
1.30121,-0.0118173,6.2888999
0.961621,-0.0150641,6.6518998
0.858744,-0.0085159,7.2813001
0.894805,-0.0021573,6.5446
0.949063,-0.0027186,6.6051998
0.946249,-0.005724,6.7542
0.891095,-0.005792,7.3295999
0.846472,-0.0058934,8.3219995
0.854434,-0.0051866,8.0535002
0.892717,-0.0015292,6.9861002
0.88834,0.0047426,6.4913998
0.929931,0.0061308,6.4278998
1.18296,-0.0025945,6.4885998
1.28883,-0.0164547,7.2051001
0.900396,-0.0156013,8.3346004
0.870651,-0.0084278,8.1775999
1.08332,-0.0054094,7.3957
1.14832,0.0065319,6.3994999
1.07279,0.0194012,5.3990002
0.648658,0.0244745,6.0801001
0.321978,0.0154228,7.0737
0.547804,0.0095813,7.3906999
1.13336,-0.003256,5.1863999
1.38781,0.0183666,5.9995999
1.64755,-0.0030292,6.2164998
2.00652,0.0001536,5.2059999
2.19333,-0.0038598,5.1136999
2.13415,-0.0115749,5.2497001
2.0353301,-0.014276,5.3660002
1.85489,-0.0148107,5.6321001
1.66447,-0.0146666,5.9172001
1.53712,-0.0156706,6.0847001
1.4212199,-0.0193653,6.3137002
1.35025,-0.0204455,6.349
1.33199,-0.0238921,6.2323999
1.2736,-0.0183761,6.4324999
1.15455,-0.0108054,6.7093
1.04522,-0.0257175,7.0802999
1.00611,-0.0228519,7.3929
0.9497,-0.0214585,7.7003999
0.904446,-0.0199869,7.9654999
0.949467,-0.0214973,7.9935002
0.644512,-0.013448,7.0604
1.0011801,-0.0195441,6.5395002
1.20916,-0.0182719,5.9164
1.13951,0.0055827,5.8807998
1.0607001,0.0067494,6.0204
1.0896699,0.0018695,6.2326999
1.19769,0.0026628,5.8527999
1.28971,0.0115733,5.4991002
1.46118,0.0102732,5.6230001
1.62172,0.0040293,5.7929001
1.68534,-0.000604,5.8511
1.57504,-0.0055228,6.1324
1.44225,-0.0052387,6.704
1.42756,-0.0008987,6.3776999
1.49426,0.0009334,6.3871002
1.56182,-0.0010039,6.4617
1.57801,-0.0015453,6.3253002
1.54704,0.0016626,6.0739999
1.50791,0.0021185,6.2715001
1.5106699,0.0021746,6.5734
1.57587,0.0034212,6.3878002
1.67468,0.0028307,6.0187998
1.76747,0.0010533,6.1068001
1.84653,0.0010974,6.5738001
1.93168,0.0029827,6.6464
1.9473701,-0.0017694,6.8253999
1.88983,-0.004092,6.7192998
1.85607,0.0023947,6.1834002
1.8010499,0.0032,6.6837001
1.74819,0.0004627,7.0158
1.6997401,-0.0001587,6.7551999
1.64801,0.0014946,6.8400002
1.63721,0.0020228,7.1399002
1.66978,0.0013691,7.0661001
1.71541,0.0017066,6.927
1.77469,0.0018372,6.8453999
1.79162,0.0007761,6.6987
1.71298,-0.0004307,6.6824999
1.58562,0.001432,6.73
1.5665801,0.0048652,6.5983
1.70283,0.0034546,6.2898002
1.68273,-0.0078586,6.1943002
1.28745,-0.0148894,6.4001999
1.00642,-0.0110681,7.3462
1.0150501,-0.0027865,6.5742002
1.03397,-0.0015321,6.6009998
1.04054,-0.004516,6.7115998
1.03058,-0.0052455,6.7143998
0.965487,-0.0055533,7.9064002
0.923836,-0.0049679,8.3711004
0.920572,-0.0019294,7.2908001
0.900909,0.0039841,6.4710999
0.832646,0.0091547,6.5718002
0.933818,0.0070146,6.6023998
1.3025,-0.0034867,6.4726
1.2840199,-0.0069093,7.1708002
0.661093,-0.0087866,8.4780998
0.635421,-0.0145212,8.5427999
1.3061399,-0.0087694,7.3165002
1.3888,0.003788,5.8643999
1.0552,0.0155827,5.7126002
0.361234,0.0170012,7.1834998
0.407726,0.0091613,7.0777998
1.1726201,-0.004312,4.7954001
1.36114,0.0165958,6.0318999
1.46962,-0.0047493,5.9299002
1.9454,0.0055626,4.9375
2.37708,0.0029199,4.9699998
2.4756899,-0.0089239,5.1163998
2.4100399,-0.014705,5.3126001
2.3069601,-0.0178229,5.6458998
2.1870799,-0.0196934,5.9189
2.0873799,-0.0218907,6.0767002
1.95223,-0.0258666,6.2586002
1.81033,-0.0254162,6.2512002
1.69807,-0.0210335,6.1135998
1.56252,-0.0182318,6.2775002
1.42235,-0.0166428,6.4313998
1.36158,-0.0145159,6.4127998
1.3434401,-0.0118772,6.4203
1.2595299,-0.0153774,6.7612
1.18653,-0.0080879,6.9238
1.1290801,-0.0055267,6.9535999
1.00571,-0.0208775,6.9201002
0.838019,-0.0193014,6.9716001
0.688297,-0.0182239,6.9884
0.627738,-0.0170467,6.6252999
0.328282,-0.0152492,6.5599999
0.728868,-0.0148106,6.9443998
1.01875,-0.0207307,6.4684
1.2017699,-0.0238641,6.2179999
1.24713,-0.0013748,5.9403
1.10967,0.0060441,5.8678002
1.00677,0.0050733,5.9895
1.02446,-0.0011614,6.2178001
1.15344,-0.0003559,5.8080001
1.2392499,0.0095973,5.4857001
1.3686,0.0096268,5.6032
1.48272,0.0045225,5.7438998
1.53599,0.000176,5.8014998
1.47912,-0.0058094,6.1265001
1.40418,-0.0063895,6.6687999
1.44292,-0.0017159,6.3171
1.50832,0.0013094,6.3968
1.55712,-0.00002,6.4489999
1.58169,-0.0009041,6.2810998
1.5782599,0.0013735,6.0433002
1.5347199,0.0006561,6.2642002
1.4719,-0.000216,6.5888
1.44008,0.0010334,6.3642998
1.4751,0.00192,5.9484
1.5891,0.0023147,6.0658002
1.7131,0.0044159,6.5637002
1.76613,0.0075387,6.6859999
1.7811,0.0021708,6.8411002
1.72101,-0.0012959,6.6327
1.6742899,0.0045786,6.1615
1.66891,0.003996,6.7052999
1.69638,0.0010759,7.0324001
1.70796,0.0011748,6.7115998
1.66303,0.0014227,6.8253002
1.62295,0.0016572,7.1714001
1.61746,0.0025388,7.0510001
1.62858,0.0042281,6.9249001
1.63515,0.0056068,6.8539
1.63173,0.0051719,6.6971002
1.60253,0.0034733,6.6861
1.54924,0.0042881,6.7528
1.52746,0.0080893,6.5875001
1.62863,0.0086693,6.2592001
1.71442,-0.001816,6.1616998
1.45241,-0.0126678,6.3406
1.1490901,-0.0132265,7.3004999
1.14964,-0.0038028,6.6052999
1.14627,-0.0008788,6.6104002
1.14606,-0.0034066,6.6852002
1.12451,-0.0041201,6.4902
1.06774,-0.0047268,7.4239998
0.98523,-0.0047921,8.4108
0.905945,-0.0029079,7.6429
0.832435,0.0013961,6.5555
0.739768,0.0058185,6.5447998
0.740984,0.0070359,6.7266998
0.852421,0.0040574,6.5166001
1.11944,0.0015694,6.2873998
1.25046,-0.0062121,7.5794001
0.61928,-0.0216801,8.5289001
0.674513,-0.0309827,8.4657001
1.4262201,-0.0272881,7.3648
1.5609,-0.0101054,5.9383001
1.0079499,0.0108759,5.9601998
0.330847,0.0075306,6.5042
1.25112,0.0143078,6.0763998
1.44525,0.0052335,5.645
2.11815,0.0080134,4.7859001
2.6256399,0.0098241,4.835
2.89592,-0.0039378,5.0022001
2.9593101,-0.0135385,5.2986002
3.0248101,-0.0188907,5.6547999
3.0618701,-0.021904,5.9162998
3.04247,-0.0252677,6.0764999
2.97383,-0.0304304,6.2196002
2.8122101,-0.030588,6.1886001
2.5684299,-0.0271986,6.0327001
2.26653,-0.026403,6.1915002
2.02442,-0.0245959,6.3456001
1.86185,-0.0202937,6.3351002
1.6936899,-0.0157537,6.3130999
1.49941,-0.0146801,6.5756998
1.38054,-0.0138148,6.8189998
1.30821,-0.0109762,6.8871999
1.21451,-0.0086373,6.9006
1.11088,-0.0083945,6.8383002
1.04317,-0.0169295,6.6405001
1.01153,-0.0135534,6.3042002
1.05011,-0.0163278,6.1988001
1.10866,-0.0274841,6.414
1.07933,-0.0284038,6.7200999
0.915811,-0.028056,6.6360998
0.740065,-0.0262508,6.2990999
0.339676,-0.0257385,7.4686999
0.784843,-0.0195172,6.2586999
1.07154,-0.0246347,6.1687999
1.2803299,-0.02646,6.1788998
1.30779,-0.0081746,6.2435999
1.27842,-0.002368,6.0057998
1.13416,0.0030054,5.8586001
1.03812,0.001144,5.9211998
1.06681,-0.0051839,6.1725998
1.23985,-0.003636,5.8034
1.33362,0.0076054,5.4924002
1.43831,0.008284,5.5784998
1.52829,0.0032975,5.6999998
1.54728,-0.0015014,5.7705998
1.50036,-0.0087267,6.1402998
1.4428101,-0.0094133,6.5921001
1.47896,-0.0035266,6.2351999
1.51783,0.0007146,6.4134002
1.55009,0.0003828,6.4495001
1.58355,-0.0000307,6.2435999
1.60458,0.0018653,6.0264001
1.6015199,-0.0002505,6.2743001
1.56461,-0.0029412,6.6048999
1.5267,-0.0029121,6.3231001
1.51621,-0.0018533,5.8656998
1.54431,-0.0007481,5.9910002
1.57777,0.00222,6.5653
1.58275,0.0062825,6.7565999
1.6116,0.0006159,6.8610001
1.61033,-0.0033975,6.5004001
1.63429,0.0027574,6.1315999
1.6381299,0.0024172,6.7124
1.65562,0.0009066,7.0465999
1.67059,0.0026999,6.6749001
1.62405,0.0020212,6.8162999
1.5733401,0.001928,7.2017999
1.54024,0.0033068,7.0299001
1.49305,0.0042745,6.9326
1.45397,0.0054761,6.8743
1.443,0.0054467,6.6943998
1.44686,0.0036627,6.6932001
1.44463,0.003544,6.7540998
1.4418401,0.0071974,6.5584002
1.53241,0.0092493,6.2420998
1.6754301,0.0002067,6.1489
1.56287,-0.012764,6.4078999
1.3046,-0.0160586,7.2016001
1.3066,-0.0050733,6.6251001
1.27964,-0.0008827,6.6296
1.24779,-0.0030599,6.6633
1.19155,-0.00318,6.4334998
1.13723,-0.004048,7.0099001
1.03907,-0.0054172,8.3053999
0.916402,-0.0051093,7.8856001
0.832182,-0.0020012,6.5377998
0.754496,-0.0005852,6.4566998
0.716448,-0.0007866,6.6201
0.729783,0.0012225,6.7124
0.902133,0.0051014,6.1866999
1.32637,0.000552,6.0874
1.5598,-0.0185533,7.1420002
0.897144,-0.040776,8.3254004
0.80047,-0.0483961,8.0114002
1.6621799,-0.0317241,5.9127002
1.58347,-0.0005134,5.6591001
0.557389,0.0057,5.9656
1.05116,-0.0160344,6.1468
1.6405801,-0.0005212,5.3593998
2.3515,0.0117518,4.7472
2.6243801,0.0232733,4.7509999
3.07391,0.0138122,4.9191999
3.28982,0.0007641,5.2954998
3.48174,-0.0054318,5.6615
3.66469,-0.0065039,5.9390998
3.7734201,-0.008744,6.0935001
3.8156199,-0.0154108,6.2139001
3.7428401,-0.0178026,6.1648002
3.52894,-0.0182641,6.0230999
3.1810601,-0.0241878,6.1886001
2.8769,-0.0268213,6.3042002
2.6010799,-0.025232,6.2575002
2.27443,-0.0240562,6.2505999
2.00913,-0.0258081,6.4419999
1.86154,-0.0256213,6.7101002
1.77591,-0.0218226,6.8155999
1.6767,-0.0189135,6.8975
1.58183,-0.0176611,6.8622999
1.52027,-0.0158253,6.6753001
1.48383,-0.0121029,6.3400002
1.49568,-0.0113346,6.1967001
1.56076,-0.0145903,6.4569001
1.64096,-0.0367894,6.7151999
1.69953,-0.0358534,5.8903999
1.67152,-0.0289412,5.2423
1.5348901,-0.0433585,6.6331
1.3595001,-0.0450868,7.8994999
1.31185,-0.0420479,8.3886003
1.28897,-0.0369519,8.7181997
1.03145,-0.0386133,9.0143003
1.19495,-0.0149641,5.6251001
1.3267601,-0.02842,5.6992998
1.48516,-0.032788,6.0265999
1.52344,-0.0133107,6.1071
1.48146,-0.0092387,6.1511998
1.4348201,-0.0044546,6.0612001
1.2837501,-0.0010307,5.8649998
1.18733,-0.0025413,5.8319001
1.18905,-0.0079385,6.0537
1.34964,-0.0050027,5.8494
1.40517,0.0081866,5.5349998
1.46293,0.0097239,5.5732999
1.59826,0.0048159,5.6785002
1.6695,-0.0007827,5.7336998
1.62606,-0.0103198,6.1606998
1.54581,-0.0117055,6.5022998
1.53052,-0.0053133,6.1259999
1.51028,-0.0016918,6.4240999
1.53406,-0.0014145,6.4591999
1.59215,-0.0003562,6.2104001
1.62626,0.002264,6.0197001
1.6439,0.0001213,6.2954998
1.64007,-0.0031,6.6174998
1.6385601,-0.0035785,6.2521
1.63914,-0.0026615,5.7772999
1.59876,-0.0026001,5.8892999
1.54466,-0.0012841,6.5615001
1.54337,0.0021788,6.8397999
1.584,-0.0022708,6.8497
1.60198,-0.0048733,6.3491001
1.6321,0.001632,6.1089001
1.6154,0.0021107,6.7115998
1.60427,0.0022945,7.066
1.60155,0.004964,6.6570001
1.54536,0.0023506,6.8193998
1.49896,0.0015225,7.2304001
1.47039,0.0032973,7.0072999
1.3917,0.0029347,6.9503999
1.33266,0.0029906,6.8832002
1.32766,0.0027668,6.6693001
1.34772,0.0011641,6.6987
1.37116,0.0009013,6.7402
1.40137,0.004536,6.5107999
1.50924,0.0071999,6.2079
1.6656899,-0.0008293,6.1588001
1.65575,-0.0135399,6.5804
1.48535,-0.0171133,7.0208998
1.4751,-0.0059479,6.6353998
1.42606,-0.001576,6.6599998
1.38466,-0.0032772,6.6573
1.31892,-0.0027775,6.3896999
1.22717,-0.0044374,6.7193999
1.11061,-0.007048,8.2586002
1.00262,-0.00738,7.915
0.94559,-0.0047012,6.4112
0.892515,-0.0046626,6.3706002
0.869494,-0.0067599,6.4716001
0.891956,-0.0048082,6.6448998
0.940423,0.0040494,6.4720001
1.12523,0.0094814,6.1487002
1.70557,0.0003081,6.0139999
1.8401999,-0.0206227,6.3800001
1.63368,-0.0331027,8.2139997
1.95886,-0.0212133,5.6125002
1.6839499,0.0086413,5.5026999
0.747844,0.0118627,5.6317
1.81594,-0.0064531,5.5735998
2.29527,0.0058145,4.8249002
2.2558501,0.0292575,4.7223001
2.7853601,0.0267656,4.8393002
3.0967801,0.0108211,5.283
3.2548699,0.0042304,5.6675
3.46539,0.0055884,5.9747
3.69841,0.0053571,6.1220999
3.8343699,-0.0003826,6.2308002
3.94015,-0.0024534,6.1616998
4.0072498,-0.0044704,6.0471001
3.88975,-0.0148226,6.2094002
3.7025199,-0.0210456,6.2932
3.4876001,-0.0226561,6.2515001
3.2084601,-0.0255601,6.2424998
3.01385,-0.0302906,6.3866
2.9026301,-0.030696,6.6339002
2.7892499,-0.0262585,6.7642999
2.6198001,-0.0241376,6.8860002
2.4639001,-0.0233761,6.8719001
2.33599,-0.020904,6.6824999
2.1917801,-0.0165309,6.3408999
2.0169001,-0.0168122,6.1959
1.9241199,-0.0219066,6.4745998
2.0507901,-0.0254588,6.6901002
2.3840599,-0.0204668,5.5317998
2.5996499,-0.0195948,5.0205002
2.5285299,-0.0289788,5.0387998
2.34426,-0.0377305,6.2821999
2.2825401,-0.0525947,7.1654
2.2539899,-0.0332041,6.8525
2.0775499,-0.0342851,7.2133002
1.97524,-0.0617826,8.0137997
2.2156301,-0.0637907,7.7947001
2.72436,-0.0623106,6.0465002
3.00384,-0.0573173,5.1118999
2.8947799,-0.05808,5.0419002
2.6293199,-0.0646587,5.1615
2.4551599,-0.0671614,4.9408002
2.46257,-0.0752506,4.8449001
2.8218999,-0.0854988,4.7245998
3.4865999,-0.0888188,4.5370998
3.8099599,-0.0987148,4.5035
3.8930199,-0.105731,4.2929001
4.1030502,-0.102041,4.1278
2.1456299,-0.10496,4.5794001
1.94477,-0.099428,5.4349999
1.72139,-0.085396,5.8818002
0.708008,-0.0101187,5.9450998
1.16063,0.0018866,5.1887002
1.67408,-0.0179653,5.3512998
2.00524,-0.0264345,5.4622002
1.9557,-0.007888,5.7683001
1.76393,-0.0062,6.0688
1.74751,-0.0032013,6.0679002
1.68077,-0.0002854,6.0630999
1.50644,0.0000986,5.8736
1.41439,-0.0039612,5.7423
1.3608201,-0.0110573,5.8309999
1.42869,-0.0099825,5.8618999
1.39794,0.0012962,5.6104002
1.37155,0.003372,5.5862002
1.5706199,0.0000972,5.6416001
1.80602,-0.0049119,5.6894999
1.83495,-0.0155254,6.2034998
1.7544399,-0.018116,6.3996
1.69699,-0.0133866,5.9998002
1.59044,-0.0122253,6.3957
1.6068799,-0.0112253,6.4724998
1.7017699,-0.0077748,6.1932001
1.7388901,-0.0041575,6.0229998
1.72339,-0.0063454,6.3288999
1.6749001,-0.0100042,6.6290002
1.66093,-0.0103307,6.1582999
1.71058,-0.0080081,5.6947999
1.714,-0.0074959,5.8049998
1.68355,-0.0069053,6.5366001
1.71258,-0.0032612,6.9176002
1.75827,-0.0048371,6.8042002
1.68326,-0.005688,6.2044001
1.5417,-0.0008201,6.0953002
1.48857,-0.0002039,6.7122998
1.51262,0.0024479,7.0848999
1.52414,0.0069906,6.6596999
1.46034,0.0029375,6.8369002
1.40289,0.0015507,7.2493
1.40703,0.0039559,6.9959998
1.36428,0.0026359,6.9678001
1.31406,0.0013573,6.8583002
1.3101701,0.0003948,6.6208
1.33926,-0.0011933,6.7012
1.38853,-0.0010373,6.7072001
1.46284,0.0032361,6.4505
1.59157,0.0063013,6.1759
1.71709,-0.0017973,6.2308998
1.7432899,-0.0129759,6.7296
1.68136,-0.0150775,6.7969999
1.62959,-0.0051798,6.6346002
1.5713201,-0.0010014,6.7007999
1.57049,-0.0013067,6.6517
1.53685,-0.0001282,6.3505998
1.37008,-0.0037719,6.4924998
1.19842,-0.0077574,8.3332996
1.13932,-0.0073333,7.7968001
1.13397,-0.0041854,6.1907001
1.1008101,-0.00412,6.2866001
1.09907,-0.0066307,6.3834
1.1537499,-0.0057067,6.4601002
1.13785,0.0023707,6.5486002
1.06971,0.0120799,6.3428998
1.21469,0.0132412,6.0970998
1.52554,-0.0002612,6.2756
1.44626,-0.013592,8.3226995
1.54927,-0.0076161,6.4814
1.36068,0.0196586,5.6273999
0.759319,0.018184,5.6399999
1.75677,-0.0398587,6.5454998
2.3068399,0.0034801,4.8618002
2.49738,0.0258236,4.6908998
2.6319399,0.0334054,4.8106999
2.9276099,0.0152083,5.2540002
3.0913701,0.0067094,5.6508002
3.24734,0.0085241,5.9952002
3.42962,0.0096239,6.1596999
3.6143401,0.0064095,6.2413001
3.8236301,0.007316,6.1655002
4.0675502,0.007501,6.0988002
4.2193699,-0.0023042,6.2361002
4.19982,-0.0090733,6.2983999
4.1105599,-0.0125122,6.2725
3.9772201,-0.0182136,6.2392001
3.8443899,-0.0247626,6.3614998
3.7577801,-0.0254519,6.6016002
3.6698799,-0.0211587,6.7558999
3.50174,-0.0209761,6.8910999
3.3294101,-0.022352,6.8843999
3.1812501,-0.0213988,6.6935
3.01211,-0.0187721,6.3551998
2.7759299,-0.0221972,6.1952
2.59828,-0.0312945,6.4183002
2.8157899,-0.0345573,6.7052999
3.4855101,-0.0173242,5.4123001
3.8715,-0.0074399,4.9351001
3.7363501,-0.0206786,4.9301
3.39135,-0.0369989,6.0928998
3.2757199,-0.0330426,7.1905999
3.2848301,-0.0207242,6.8179002
3.1224899,-0.025556,7.1497998
3.0381701,-0.0320028,7.8126001
3.22013,-0.0290176,8.0129995
3.5014701,-0.014364,6.4587998
3.60432,0.007296,5.2089
3.55721,0.0093215,5.0714998
3.4830999,-0.0099812,5.0841999
3.3428099,-0.0216625,4.803
3.3941,-0.0783732,4.7287002
4.0555902,-0.0729122,4.5321002
5.3207502,-0.0679988,4.3368001
5.90628,-0.129332,4.3804998
6.10075,-0.143373,4.1791
6.4298301,-0.142523,3.9416001
6.4847002,-0.150677,4.0741
6.0777302,-0.1565,4.4524999
5.6434202,-0.150436,4.6546001
5.4268498,-0.144523,4.6599002
5.4170799,-0.154478,4.9022999
5.1915398,-0.166108,6.9152002
5.0346599,-0.161651,6.8940001
5.0562201,-0.174643,4.8994002
5.5076399,-0.178055,4.3745999
6.5409899,-0.149924,4.0022001
6.83885,-0.139276,3.8769
6.1391702,-0.134727,3.9553001
5.6400099,-0.120603,4.25
4.7353501,-0.101789,4.8600001
3.85589,-0.0848066,5.0977001
3.5485599,-0.0714212,5.0338001
3.39696,-0.061776,5.2047
3.27246,-0.0560481,5.5528998
2.9473,-0.050352,5.6121998
2.8380899,-0.0425561,5.6062999
2.39166,-0.0357601,5.6721001
2.1151099,-0.0297974,5.9590001
1.81028,-0.0234173,6.3471999
1.3717901,-0.0143787,6.3042002
1.53564,-0.0095893,6.3511
1.43208,-0.0077867,6.2842002
1.37552,-0.0045494,6.2031999
1.3798,-0.0048027,6.1531
0.944081,-0.0058227,6.1171999
0.720142,-0.0043988,6.0569
0.483424,-0.0041852,6.8340998
0.298592,-0.00464,7.5163002
0.15504,-0.0048574,7.8488002
0.140443,-0.0051027,7.8754001
0.215703,-0.006184,7.9696999
0.288733,-0.0063333,7.7504001
0.310689,-0.0042533,7.7902002
0.252195,-0.0041774,7.6740999
0.195863,-0.0057973,7.8439002
0.329076,-0.0065306,7.5886998
0.45197,-0.005416,7.5102
0.525724,-0.0050026,7.2662001
0.585963,-0.0060306,7.2722001
